millis,stamp,datetime,ambient_temp,object_temp
51449999, 1737258891, "2025/1/19 3:54:51", 3.09, 0.75
51459999, 1737258901, "2025/1/19 3:55:1", 3.15, 0.79
51469999, 1737258911, "2025/1/19 3:55:11", 3.09, 0.77
51479999, 1737258921, "2025/1/19 3:55:21", 3.11, 0.73
51489999, 1737258931, "2025/1/19 3:55:31", 3.11, 0.71
51499999, 1737258941, "2025/1/19 3:55:41", 3.07, 0.73
51509999, 1737258951, "2025/1/19 3:55:51", 3.07, 0.75
51519998, 1737258961, "2025/1/19 3:56:1", 3.11, 0.69
51529999, 1737258971, "2025/1/19 3:56:11", 3.11, 0.83
51539999, 1737258981, "2025/1/19 3:56:21", 3.07, 0.77
51549999, 1737258991, "2025/1/19 3:56:31", 3.05, 0.73
51560000, 1737259001, "2025/1/19 3:56:41", 3.07, 0.81
51569999, 1737259011, "2025/1/19 3:56:51", 3.09, 0.71
51579999, 1737259021, "2025/1/19 3:57:1", 3.07, 0.77
51589999, 1737259031, "2025/1/19 3:57:11", 3.07, 0.63
51599998, 1737259041, "2025/1/19 3:57:21", 3.09, 0.77
51609999, 1737259051, "2025/1/19 3:57:31", 3.07, 0.75
51619999, 1737259061, "2025/1/19 3:57:41", 3.07, 0.87
51630000, 1737259071, "2025/1/19 3:57:51", 3.05, 0.87
51639999, 1737259081, "2025/1/19 3:58:1", 3.05, 0.69
51649999, 1737259091, "2025/1/19 3:58:11", 3.05, 0.75
51659999, 1737259101, "2025/1/19 3:58:21", 3.07, 0.77
51669999, 1737259111, "2025/1/19 3:58:31", 3.05, 0.77
51680000, 1737259121, "2025/1/19 3:58:41", 3.07, 0.77
51689999, 1737259131, "2025/1/19 3:58:51", 3.05, 0.75
51699999, 1737259141, "2025/1/19 3:59:1", 3.05, 0.63
51710000, 1737259151, "2025/1/19 3:59:11", 3.05, 0.77
51719999, 1737259161, "2025/1/19 3:59:21", 3.07, 0.77
51729999, 1737259171, "2025/1/19 3:59:31", 3.05, 0.77
51739999, 1737259181, "2025/1/19 3:59:41", 3.01, 0.69
51749999, 1737259191, "2025/1/19 3:59:51", 3.03, 0.69
51759998, 1737259201, "2025/1/19 4:0:1", 3.01, 0.73
51769999, 1737259211, "2025/1/19 4:0:11", 3.01, 0.89
51779999, 1737259221, "2025/1/19 4:0:21", 3.03, 0.77
51789999, 1737259231, "2025/1/19 4:0:31", 3.03, 0.89
51799999, 1737259241, "2025/1/19 4:0:41", 2.97, 0.77
51809999, 1737259251, "2025/1/19 4:0:51", 3.03, 0.85
51819999, 1737259261, "2025/1/19 4:1:1", 3.01, 0.75
51829999, 1737259271, "2025/1/19 4:1:11", 2.99, 0.85
51839998, 1737259281, "2025/1/19 4:1:21", 2.99, 0.77
51849999, 1737259291, "2025/1/19 4:1:31", 3.03, 0.89
51859999, 1737259301, "2025/1/19 4:1:41", 2.97, 0.73
51869999, 1737259311, "2025/1/19 4:1:51", 2.99, 0.71
51879999, 1737259321, "2025/1/19 4:2:1", 2.97, 0.75
51889999, 1737259331, "2025/1/19 4:2:11", 3.01, 0.73
51899999, 1737259341, "2025/1/19 4:2:21", 2.97, 0.77
51909999, 1737259351, "2025/1/19 4:2:31", 2.97, 0.71
51920000, 1737259361, "2025/1/19 4:2:41", 2.95, 0.83
51929999, 1737259371, "2025/1/19 4:2:51", 2.99, 0.71
51939999, 1737259381, "2025/1/19 4:3:1", 2.97, 0.73
51949999, 1737259391, "2025/1/19 4:3:11", 2.97, 0.81
51960000, 1737259401, "2025/1/19 4:3:21", 2.99, 0.75
51969999, 1737259411, "2025/1/19 4:3:31", 2.99, 0.71
51979999, 1737259421, "2025/1/19 4:3:41", 2.97, 0.77
51989999, 1737259431, "2025/1/19 4:3:51", 2.97, 0.73
51999998, 1737259441, "2025/1/19 4:4:1", 2.99, 0.71
52009999, 1737259451, "2025/1/19 4:4:11", 2.97, 0.71
52019999, 1737259461, "2025/1/19 4:4:21", 2.99, 0.71
52029999, 1737259471, "2025/1/19 4:4:31", 2.95, 0.67
52039999, 1737259481, "2025/1/19 4:4:41", 2.93, 0.59
52049999, 1737259491, "2025/1/19 4:4:51", 2.95, 0.79
52059999, 1737259501, "2025/1/19 4:5:1", 2.97, 0.75
52069999, 1737259511, "2025/1/19 4:5:11", 2.97, 0.89
52079998, 1737259521, "2025/1/19 4:5:21", 2.97, 0.69
52089999, 1737259531, "2025/1/19 4:5:31", 2.95, 0.63
52099999, 1737259541, "2025/1/19 4:5:41", 2.97, 0.73
52109999, 1737259551, "2025/1/19 4:5:51", 2.97, 0.73
52119999, 1737259561, "2025/1/19 4:6:1", 2.97, 0.67
52129999, 1737259571, "2025/1/19 4:6:11", 2.97, 0.75
52139999, 1737259581, "2025/1/19 4:6:21", 2.99, 0.63
52149999, 1737259591, "2025/1/19 4:6:31", 2.97, 0.79
52160000, 1737259601, "2025/1/19 4:6:41", 2.95, 0.71
52169999, 1737259611, "2025/1/19 4:6:51", 2.93, 0.77
52179999, 1737259621, "2025/1/19 4:7:1", 2.97, 0.65
52189999, 1737259631, "2025/1/19 4:7:11", 2.93, 0.67
52200000, 1737259641, "2025/1/19 4:7:21", 2.97, 0.67
52209999, 1737259651, "2025/1/19 4:7:31", 2.95, 0.73
52219999, 1737259661, "2025/1/19 4:7:41", 2.93, 0.83
52230000, 1737259671, "2025/1/19 4:7:51", 2.95, 0.73
52240000, 1737259681, "2025/1/19 4:8:1", 2.95, 0.81
52249999, 1737259691, "2025/1/19 4:8:11", 2.95, 0.71
52259999, 1737259701, "2025/1/19 4:8:21", 2.95, 0.79
52269999, 1737259711, "2025/1/19 4:8:31", 2.95, 0.89
52279999, 1737259721, "2025/1/19 4:8:41", 2.95, 0.79
52290000, 1737259731, "2025/1/19 4:8:51", 2.91, 0.75
52299999, 1737259741, "2025/1/19 4:9:1", 2.95, 0.73
52309999, 1737259751, "2025/1/19 4:9:11", 2.95, 0.65
52320000, 1737259761, "2025/1/19 4:9:21", 2.93, 0.73
52329999, 1737259771, "2025/1/19 4:9:31", 2.93, 0.73
52339999, 1737259781, "2025/1/19 4:9:41", 2.93, 0.79
52349999, 1737259791, "2025/1/19 4:9:51", 2.93, 0.77
52359999, 1737259801, "2025/1/19 4:10:1", 2.95, 0.73
52369999, 1737259811, "2025/1/19 4:10:11", 2.93, 0.71
52380000, 1737259821, "2025/1/19 4:10:21", 2.95, 0.79
52389999, 1737259831, "2025/1/19 4:10:31", 2.91, 0.69
52400000, 1737259841, "2025/1/19 4:10:41", 2.95, 0.81
52409999, 1737259851, "2025/1/19 4:10:51", 2.93, 0.81
52419999, 1737259861, "2025/1/19 4:11:1", 2.95, 0.77
52430000, 1737259871, "2025/1/19 4:11:11", 2.95, 0.79
52439999, 1737259881, "2025/1/19 4:11:21", 2.91, 0.73
52449999, 1737259891, "2025/1/19 4:11:31", 2.93, 0.75
52459999, 1737259901, "2025/1/19 4:11:41", 2.93, 0.73
52469999, 1737259911, "2025/1/19 4:11:51", 2.93, 0.85
52479998, 1737259921, "2025/1/19 4:12:1", 2.91, 0.85
52489999, 1737259931, "2025/1/19 4:12:11", 2.91, 0.85
52499999, 1737259941, "2025/1/19 4:12:21", 2.91, 0.75
52509999, 1737259951, "2025/1/19 4:12:31", 2.91, 0.71
52519999, 1737259961, "2025/1/19 4:12:41", 2.93, 0.67
52529999, 1737259971, "2025/1/19 4:12:51", 2.91, 0.75
52539999, 1737259981, "2025/1/19 4:13:1", 2.91, 0.67
52549999, 1737259991, "2025/1/19 4:13:11", 2.91, 0.69
52560000, 1737260001, "2025/1/19 4:13:21", 2.93, 0.65
52569999, 1737260011, "2025/1/19 4:13:31", 2.93, 0.71
52579999, 1737260021, "2025/1/19 4:13:41", 2.93, 0.73
52589999, 1737260031, "2025/1/19 4:13:51", 2.95, 0.67
52599999, 1737260041, "2025/1/19 4:14:1", 2.93, 0.73
52609999, 1737260051, "2025/1/19 4:14:11", 2.93, 0.75
52619999, 1737260061, "2025/1/19 4:14:21", 2.91, 0.65
52629999, 1737260071, "2025/1/19 4:14:31", 2.93, 0.71
52639998, 1737260081, "2025/1/19 4:14:41", 2.91, 0.65
52649999, 1737260091, "2025/1/19 4:14:51", 2.89, 0.65
52659999, 1737260101, "2025/1/19 4:15:1", 2.89, 0.77
52670000, 1737260111, "2025/1/19 4:15:11", 2.91, 0.79
52679999, 1737260121, "2025/1/19 4:15:21", 2.95, 0.75
52689999, 1737260130, "2025/1/19 4:15:30", 2.93, 0.71
52699999, 1737260141, "2025/1/19 4:15:41", 2.95, 0.87
52709999, 1737260150, "2025/1/19 4:15:50", 2.91, 0.81
52720000, 1737260161, "2025/1/19 4:16:1", 2.93, 0.63
52729999, 1737260171, "2025/1/19 4:16:11", 2.93, 0.77
52739999, 1737260180, "2025/1/19 4:16:20", 2.93, 0.77
52749999, 1737260190, "2025/1/19 4:16:30", 2.91, 0.69
52759999, 1737260200, "2025/1/19 4:16:40", 2.91, 0.79
52769999, 1737260210, "2025/1/19 4:16:50", 2.87, 0.71
52779999, 1737260220, "2025/1/19 4:17:0", 2.89, 0.75
52789999, 1737260230, "2025/1/19 4:17:10", 2.91, 0.69
52800000, 1737260240, "2025/1/19 4:17:20", 2.89, 0.67
52809999, 1737260250, "2025/1/19 4:17:30", 2.91, 0.71
52819999, 1737260260, "2025/1/19 4:17:40", 2.91, 0.67
52829999, 1737260270, "2025/1/19 4:17:50", 2.93, 0.85
52839999, 1737260280, "2025/1/19 4:18:0", 2.95, 0.67
52849999, 1737260290, "2025/1/19 4:18:10", 2.91, 0.85
52859999, 1737260300, "2025/1/19 4:18:20", 2.91, 0.65
52869999, 1737260310, "2025/1/19 4:18:30", 2.93, 0.91
52879998, 1737260320, "2025/1/19 4:18:40", 2.91, 0.65
52889999, 1737260330, "2025/1/19 4:18:50", 2.89, 0.69
52899999, 1737260340, "2025/1/19 4:19:0", 2.91, 0.75
52909999, 1737260350, "2025/1/19 4:19:10", 2.91, 0.75
52919999, 1737260360, "2025/1/19 4:19:20", 2.89, 0.69
52929999, 1737260370, "2025/1/19 4:19:30", 2.87, 0.81
52939999, 1737260380, "2025/1/19 4:19:40", 2.89, 0.69
52949999, 1737260390, "2025/1/19 4:19:50", 2.91, 0.77
52959998, 1737260400, "2025/1/19 4:20:0", 2.91, 0.81
52969999, 1737260410, "2025/1/19 4:20:10", 2.89, 0.73
52979999, 1737260420, "2025/1/19 4:20:20", 2.91, 0.67
52990000, 1737260430, "2025/1/19 4:20:30", 2.89, 0.81
52999999, 1737260440, "2025/1/19 4:20:40", 2.89, 0.75
53009999, 1737260450, "2025/1/19 4:20:50", 2.91, 0.71
53020000, 1737260460, "2025/1/19 4:21:0", 2.91, 0.71
53029999, 1737260470, "2025/1/19 4:21:10", 2.93, 0.83
53040000, 1737260480, "2025/1/19 4:21:20", 2.87, 0.73
53049999, 1737260490, "2025/1/19 4:21:30", 2.89, 0.65
53059999, 1737260500, "2025/1/19 4:21:40", 2.87, 0.77
53070000, 1737260510, "2025/1/19 4:21:50", 2.91, 0.75
53079999, 1737260520, "2025/1/19 4:22:0", 2.91, 0.79
53089999, 1737260530, "2025/1/19 4:22:10", 2.91, 0.85
53099999, 1737260540, "2025/1/19 4:22:20", 2.89, 0.91
53109999, 1737260550, "2025/1/19 4:22:30", 2.91, 0.75
53120000, 1737260560, "2025/1/19 4:22:40", 2.89, 0.71
53129999, 1737260570, "2025/1/19 4:22:50", 2.89, 0.59
53139999, 1737260580, "2025/1/19 4:23:0", 2.87, 0.73
53149999, 1737260590, "2025/1/19 4:23:10", 2.87, 0.71
53159999, 1737260600, "2025/1/19 4:23:20", 2.87, 0.79
53169999, 1737260610, "2025/1/19 4:23:30", 2.89, 0.75
53179999, 1737260620, "2025/1/19 4:23:40", 2.87, 0.69
53189999, 1737260630, "2025/1/19 4:23:50", 2.89, 0.71
53199998, 1737260640, "2025/1/19 4:24:0", 2.87, 0.67
53209999, 1737260650, "2025/1/19 4:24:10", 2.91, 0.75
53219999, 1737260660, "2025/1/19 4:24:20", 2.89, 0.81
53229999, 1737260670, "2025/1/19 4:24:30", 2.87, 0.75
53239999, 1737260680, "2025/1/19 4:24:40", 2.87, 0.79
53249999, 1737260690, "2025/1/19 4:24:50", 2.87, 0.77
53260000, 1737260700, "2025/1/19 4:25:0", 2.87, 0.91
53269999, 1737260710, "2025/1/19 4:25:10", 2.89, 0.81
53280000, 1737260720, "2025/1/19 4:25:20", 2.87, 0.77
53289999, 1737260730, "2025/1/19 4:25:30", 2.85, 0.71
53299999, 1737260740, "2025/1/19 4:25:40", 2.87, 0.67
53309999, 1737260750, "2025/1/19 4:25:50", 2.89, 0.75
53319999, 1737260760, "2025/1/19 4:26:0", 2.85, 0.65
53329999, 1737260770, "2025/1/19 4:26:10", 2.89, 0.69
53339999, 1737260780, "2025/1/19 4:26:20", 2.87, 0.73
53349999, 1737260790, "2025/1/19 4:26:30", 2.87, 0.81
53360000, 1737260800, "2025/1/19 4:26:40", 2.87, 0.81
53369999, 1737260810, "2025/1/19 4:26:50", 2.85, 0.67
53379999, 1737260820, "2025/1/19 4:27:0", 2.85, 0.77
53389999, 1737260830, "2025/1/19 4:27:10", 2.89, 0.63
53399999, 1737260840, "2025/1/19 4:27:20", 2.87, 0.75
53410000, 1737260850, "2025/1/19 4:27:30", 2.87, 0.75
53419999, 1737260860, "2025/1/19 4:27:40", 2.87, 0.77
53429999, 1737260870, "2025/1/19 4:27:50", 2.87, 0.75
53439998, 1737260880, "2025/1/19 4:28:0", 2.85, 0.77
53449999, 1737260890, "2025/1/19 4:28:10", 2.87, 0.75
53459999, 1737260900, "2025/1/19 4:28:20", 2.85, 0.81
53469999, 1737260910, "2025/1/19 4:28:30", 2.87, 0.73
53479999, 1737260920, "2025/1/19 4:28:40", 2.87, 0.75
53489999, 1737260930, "2025/1/19 4:28:50", 2.87, 0.75
53499999, 1737260940, "2025/1/19 4:29:0", 2.87, 0.77
53509999, 1737260950, "2025/1/19 4:29:10", 2.85, 0.75
53519998, 1737260960, "2025/1/19 4:29:20", 2.83, 0.71
53529999, 1737260970, "2025/1/19 4:29:30", 2.83, 0.77
53539999, 1737260980, "2025/1/19 4:29:40", 2.85, 0.79
53550000, 1737260990, "2025/1/19 4:29:50", 2.85, 0.81
53559999, 1737261000, "2025/1/19 4:30:0", 2.85, 0.77
53569999, 1737261010, "2025/1/19 4:30:10", 2.87, 0.77
53579999, 1737261020, "2025/1/19 4:30:20", 2.87, 0.75
53589999, 1737261030, "2025/1/19 4:30:30", 2.87, 0.89
53599998, 1737261040, "2025/1/19 4:30:40", 2.85, 0.75
53609999, 1737261050, "2025/1/19 4:30:50", 2.81, 0.63
53619999, 1737261060, "2025/1/19 4:31:0", 2.87, 0.67
53629999, 1737261070, "2025/1/19 4:31:10", 2.87, 0.71
53639999, 1737261080, "2025/1/19 4:31:20", 2.83, 0.77
53649999, 1737261090, "2025/1/19 4:31:30", 2.83, 0.73
53659999, 1737261100, "2025/1/19 4:31:40", 2.83, 0.77
53669999, 1737261110, "2025/1/19 4:31:50", 2.81, 0.71
53680000, 1737261120, "2025/1/19 4:32:0", 2.83, 0.55
53689999, 1737261130, "2025/1/19 4:32:10", 2.87, 0.81
53699999, 1737261140, "2025/1/19 4:32:20", 2.85, 0.77
53709999, 1737261150, "2025/1/19 4:32:30", 2.85, 0.79
53719999, 1737261160, "2025/1/19 4:32:40", 2.85, 0.75
53729999, 1737261170, "2025/1/19 4:32:50", 2.83, 0.63
53739999, 1737261180, "2025/1/19 4:33:0", 2.85, 0.65
53749999, 1737261190, "2025/1/19 4:33:10", 2.87, 0.75
53760000, 1737261200, "2025/1/19 4:33:20", 2.85, 0.59
53769999, 1737261210, "2025/1/19 4:33:30", 2.85, 0.79
53779999, 1737261220, "2025/1/19 4:33:40", 2.85, 0.73
53789999, 1737261230, "2025/1/19 4:33:50", 2.85, 0.75
53799999, 1737261240, "2025/1/19 4:34:0", 2.87, 0.67
53809999, 1737261250, "2025/1/19 4:34:10", 2.85, 0.57
53819999, 1737261260, "2025/1/19 4:34:20", 2.83, 0.75
53829999, 1737261270, "2025/1/19 4:34:30", 2.87, 0.77
53839998, 1737261280, "2025/1/19 4:34:40", 2.83, 0.71
53849999, 1737261290, "2025/1/19 4:34:50", 2.85, 0.71
53860000, 1737261300, "2025/1/19 4:35:0", 2.83, 0.75
53869999, 1737261310, "2025/1/19 4:35:10", 2.83, 0.75
53879999, 1737261320, "2025/1/19 4:35:20", 2.85, 0.63
53889999, 1737261330, "2025/1/19 4:35:30", 2.85, 0.73
53900000, 1737261340, "2025/1/19 4:35:40", 2.83, 0.67
53909999, 1737261350, "2025/1/19 4:35:50", 2.85, 0.83
53920000, 1737261360, "2025/1/19 4:36:0", 2.85, 0.85
53929999, 1737261370, "2025/1/19 4:36:10", 2.87, 0.73
53939999, 1737261380, "2025/1/19 4:36:20", 2.87, 0.75
53949999, 1737261390, "2025/1/19 4:36:30", 2.81, 0.75
53960000, 1737261400, "2025/1/19 4:36:40", 2.83, 0.77
53969999, 1737261410, "2025/1/19 4:36:50", 2.83, 0.81
53979999, 1737261420, "2025/1/19 4:37:0", 2.83, 0.79
53989999, 1737261430, "2025/1/19 4:37:10", 2.85, 0.73
53999998, 1737261440, "2025/1/19 4:37:20", 2.83, 0.67
54009999, 1737261450, "2025/1/19 4:37:30", 2.83, 0.79
54019999, 1737261460, "2025/1/19 4:37:40", 2.85, 0.81
54029999, 1737261470, "2025/1/19 4:37:50", 2.85, 0.75
54039999, 1737261480, "2025/1/19 4:38:0", 2.81, 0.73
54049999, 1737261490, "2025/1/19 4:38:10", 2.85, 0.71
54059999, 1737261500, "2025/1/19 4:38:20", 2.85, 0.79
54069999, 1737261510, "2025/1/19 4:38:30", 2.83, 0.65
54080000, 1737261520, "2025/1/19 4:38:40", 2.83, 0.87
54089999, 1737261530, "2025/1/19 4:38:50", 2.85, 0.67
54099999, 1737261540, "2025/1/19 4:39:0", 2.85, 0.83
54110000, 1737261550, "2025/1/19 4:39:10", 2.83, 0.71
54119999, 1737261560, "2025/1/19 4:39:20", 2.83, 0.67
54129999, 1737261570, "2025/1/19 4:39:30", 2.83, 0.77
54139999, 1737261580, "2025/1/19 4:39:40", 2.81, 0.73
54149999, 1737261590, "2025/1/19 4:39:50", 2.83, 0.79
54160001, 1737261600, "2025/1/19 4:40:0", 2.83, 0.73
54169999, 1737261610, "2025/1/19 4:40:10", 2.87, 0.71
54179999, 1737261620, "2025/1/19 4:40:20", 2.83, 0.71
54189999, 1737261630, "2025/1/19 4:40:30", 2.87, 0.67
54199999, 1737261640, "2025/1/19 4:40:40", 2.85, 0.71
54209999, 1737261650, "2025/1/19 4:40:50", 2.83, 0.69
54219999, 1737261660, "2025/1/19 4:41:0", 2.81, 0.75
54229999, 1737261670, "2025/1/19 4:41:10", 2.85, 0.77
54239998, 1737261680, "2025/1/19 4:41:20", 2.85, 0.73
54249999, 1737261690, "2025/1/19 4:41:30", 2.87, 0.75
54259999, 1737261700, "2025/1/19 4:41:40", 2.81, 0.69
54270000, 1737261710, "2025/1/19 4:41:50", 2.83, 0.75
54279999, 1737261720, "2025/1/19 4:42:0", 2.85, 0.71
54289999, 1737261730, "2025/1/19 4:42:10", 2.83, 0.71
54299999, 1737261740, "2025/1/19 4:42:20", 2.81, 0.71
54309999, 1737261750, "2025/1/19 4:42:30", 2.83, 0.79
54319998, 1737261760, "2025/1/19 4:42:40", 2.83, 0.67
54329999, 1737261770, "2025/1/19 4:42:50", 2.83, 0.77
54339999, 1737261780, "2025/1/19 4:43:0", 2.77, 0.71
54349999, 1737261790, "2025/1/19 4:43:10", 2.79, 0.71
54359999, 1737261800, "2025/1/19 4:43:20", 2.83, 0.77
54369999, 1737261810, "2025/1/19 4:43:30", 2.83, 0.85
54379999, 1737261820, "2025/1/19 4:43:40", 2.83, 0.77
54389999, 1737261830, "2025/1/19 4:43:50", 2.81, 0.71
54399998, 1737261840, "2025/1/19 4:44:0", 2.83, 0.69
54409999, 1737261850, "2025/1/19 4:44:10", 2.83, 0.79
54419999, 1737261860, "2025/1/19 4:44:20", 2.83, 0.65
54429999, 1737261870, "2025/1/19 4:44:30", 2.83, 0.79
54439999, 1737261880, "2025/1/19 4:44:40", 2.81, 0.71
54449999, 1737261890, "2025/1/19 4:44:50", 2.83, 0.75
54460000, 1737261900, "2025/1/19 4:45:0", 2.81, 0.71
54469999, 1737261910, "2025/1/19 4:45:10", 2.79, 0.77
54479998, 1737261920, "2025/1/19 4:45:20", 2.85, 0.77
54489999, 1737261930, "2025/1/19 4:45:30", 2.83, 0.65
54499999, 1737261940, "2025/1/19 4:45:40", 2.79, 0.75
54510000, 1737261950, "2025/1/19 4:45:50", 2.81, 0.85
54519999, 1737261960, "2025/1/19 4:46:0", 2.83, 0.89
54529999, 1737261970, "2025/1/19 4:46:10", 2.83, 0.71
54539999, 1737261980, "2025/1/19 4:46:20", 2.81, 0.81
54549999, 1737261990, "2025/1/19 4:46:30", 2.81, 0.65
54559998, 1737262000, "2025/1/19 4:46:40", 2.77, 0.65
54569999, 1737262010, "2025/1/19 4:46:50", 2.79, 0.75
54579999, 1737262020, "2025/1/19 4:47:0", 2.81, 0.67
54589999, 1737262030, "2025/1/19 4:47:10", 2.81, 0.71
54599999, 1737262040, "2025/1/19 4:47:20", 2.83, 0.75
54609999, 1737262050, "2025/1/19 4:47:30", 2.81, 0.71
54619999, 1737262060, "2025/1/19 4:47:40", 2.83, 0.75
54629999, 1737262070, "2025/1/19 4:47:50", 2.77, 0.69
54639998, 1737262080, "2025/1/19 4:48:0", 2.81, 0.79
54649999, 1737262090, "2025/1/19 4:48:10", 2.83, 0.65
54660000, 1737262100, "2025/1/19 4:48:20", 2.81, 0.77
54669999, 1737262110, "2025/1/19 4:48:30", 2.79, 0.71
54679999, 1737262120, "2025/1/19 4:48:40", 2.83, 0.75
54689999, 1737262130, "2025/1/19 4:48:50", 2.81, 0.63
54699999, 1737262140, "2025/1/19 4:49:0", 2.81, 0.77
54709999, 1737262150, "2025/1/19 4:49:10", 2.81, 0.65
54719998, 1737262160, "2025/1/19 4:49:20", 2.79, 0.77
54729999, 1737262170, "2025/1/19 4:49:30", 2.81, 0.79
54739999, 1737262180, "2025/1/19 4:49:40", 2.79, 0.67
54749999, 1737262190, "2025/1/19 4:49:50", 2.81, 0.63
54759999, 1737262200, "2025/1/19 4:50:0", 2.77, 0.65
54769999, 1737262210, "2025/1/19 4:50:10", 2.77, 0.59
54779999, 1737262220, "2025/1/19 4:50:20", 2.81, 0.85
54789999, 1737262230, "2025/1/19 4:50:30", 2.79, 0.75
54799998, 1737262240, "2025/1/19 4:50:40", 2.79, 0.81
54810000, 1737262250, "2025/1/19 4:50:50", 2.79, 0.77
54819999, 1737262260, "2025/1/19 4:51:0", 2.81, 0.77
54830000, 1737262270, "2025/1/19 4:51:10", 2.81, 0.79
54839999, 1737262280, "2025/1/19 4:51:20", 2.77, 0.65
54849998, 1737262290, "2025/1/19 4:51:30", 2.81, 0.65
54859999, 1737262300, "2025/1/19 4:51:40", 2.77, 0.73
54869999, 1737262310, "2025/1/19 4:51:50", 2.79, 0.75
54879998, 1737262320, "2025/1/19 4:52:0", 2.81, 0.71
54889999, 1737262330, "2025/1/19 4:52:10", 2.79, 0.65
54899999, 1737262340, "2025/1/19 4:52:20", 2.79, 0.75
54910000, 1737262350, "2025/1/19 4:52:30", 2.81, 0.71
54919999, 1737262360, "2025/1/19 4:52:40", 2.79, 0.75
54929999, 1737262370, "2025/1/19 4:52:50", 2.83, 0.89
54940000, 1737262380, "2025/1/19 4:53:0", 2.77, 0.71
54949999, 1737262390, "2025/1/19 4:53:10", 2.81, 0.77
54960000, 1737262400, "2025/1/19 4:53:20", 2.83, 0.81
54969999, 1737262410, "2025/1/19 4:53:30", 2.79, 0.71
54979999, 1737262420, "2025/1/19 4:53:40", 2.79, 0.77
54989999, 1737262430, "2025/1/19 4:53:50", 2.83, 0.77
54999999, 1737262440, "2025/1/19 4:54:0", 2.79, 0.61
55009999, 1737262450, "2025/1/19 4:54:10", 2.81, 0.79
55019999, 1737262460, "2025/1/19 4:54:20", 2.77, 0.71
55029999, 1737262470, "2025/1/19 4:54:30", 2.79, 0.79
55040000, 1737262480, "2025/1/19 4:54:40", 2.77, 0.67
55049999, 1737262490, "2025/1/19 4:54:50", 2.79, 0.61
55059999, 1737262500, "2025/1/19 4:55:0", 2.83, 0.79
55069999, 1737262510, "2025/1/19 4:55:10", 2.79, 0.63
55079999, 1737262520, "2025/1/19 4:55:20", 2.81, 0.63
55090000, 1737262530, "2025/1/19 4:55:30", 2.83, 0.71
55099999, 1737262540, "2025/1/19 4:55:40", 2.79, 0.77
55109999, 1737262550, "2025/1/19 4:55:50", 2.77, 0.83
55119998, 1737262560, "2025/1/19 4:56:0", 2.81, 0.75
55129999, 1737262570, "2025/1/19 4:56:10", 2.81, 0.69
55139999, 1737262580, "2025/1/19 4:56:20", 2.81, 0.73
55149999, 1737262590, "2025/1/19 4:56:30", 2.77, 0.75
55159999, 1737262600, "2025/1/19 4:56:40", 2.81, 0.75
55169999, 1737262610, "2025/1/19 4:56:50", 2.77, 0.73
55179999, 1737262620, "2025/1/19 4:57:0", 2.79, 0.81
55189999, 1737262630, "2025/1/19 4:57:10", 2.79, 0.71
55199998, 1737262640, "2025/1/19 4:57:20", 2.79, 0.79
55209999, 1737262650, "2025/1/19 4:57:30", 2.79, 0.71
55219999, 1737262660, "2025/1/19 4:57:40", 2.79, 0.79
55230000, 1737262670, "2025/1/19 4:57:50", 2.79, 0.65
55240000, 1737262680, "2025/1/19 4:58:0", 2.77, 0.71
55249999, 1737262690, "2025/1/19 4:58:10", 2.79, 0.79
55259999, 1737262700, "2025/1/19 4:58:20", 2.81, 0.73
55269999, 1737262710, "2025/1/19 4:58:30", 2.81, 0.73
55279998, 1737262720, "2025/1/19 4:58:40", 2.79, 0.79
55290000, 1737262730, "2025/1/19 4:58:50", 2.77, 0.77
55299999, 1737262740, "2025/1/19 4:59:0", 2.79, 0.57
55310000, 1737262750, "2025/1/19 4:59:10", 2.81, 0.79
55320000, 1737262760, "2025/1/19 4:59:20", 2.77, 0.67
55329999, 1737262770, "2025/1/19 4:59:30", 2.79, 0.63
55340000, 1737262780, "2025/1/19 4:59:40", 2.81, 0.73
55349999, 1737262790, "2025/1/19 4:59:50", 2.79, 0.77
55360000, 1737262800, "2025/1/19 5:0:0", 2.81, 0.73
55369999, 1737262810, "2025/1/19 5:0:10", 2.81, 0.75
55379999, 1737262820, "2025/1/19 5:0:20", 2.77, 0.77
55389999, 1737262830, "2025/1/19 5:0:30", 2.81, 0.73
55399999, 1737262840, "2025/1/19 5:0:40", 2.81, 0.73
55409999, 1737262850, "2025/1/19 5:0:50", 2.79, 0.73
55419999, 1737262860, "2025/1/19 5:1:0", 2.77, 0.65
55429999, 1737262870, "2025/1/19 5:1:10", 2.77, 0.73
55440000, 1737262880, "2025/1/19 5:1:20", 2.81, 0.63
55450000, 1737262890, "2025/1/19 5:1:30", 2.79, 0.81
55459999, 1737262900, "2025/1/19 5:1:40", 2.79, 0.73
55469999, 1737262910, "2025/1/19 5:1:50", 2.79, 0.63
55479999, 1737262920, "2025/1/19 5:2:0", 2.81, 0.77
55489999, 1737262930, "2025/1/19 5:2:10", 2.79, 0.73
55500000, 1737262940, "2025/1/19 5:2:20", 2.81, 0.77
55509999, 1737262950, "2025/1/19 5:2:30", 2.81, 0.75
55520000, 1737262960, "2025/1/19 5:2:40", 2.79, 0.65
55529999, 1737262970, "2025/1/19 5:2:50", 2.77, 0.75
55539999, 1737262980, "2025/1/19 5:3:0", 2.77, 0.71
55550000, 1737262990, "2025/1/19 5:3:10", 2.81, 0.69
